mechanism_name,strategy_name,domain_name,n_outcomes,opposition,max_welfare,time,full_time,run_time,succeeded,agreement_utils,welfare,relative_welfare,pdist,ndist,time_limit,n_rounds,nash_welfare,relative_nash_welfare,reserved0,reserved1,reserved,steps,failed
AOr,Atlas3,0015625Kitchen,15625,0.0629994224063956,1.9245897156879803,9.52150432765484,9.521818209439516,9.518648475408554,True,"(0.9221049088760492, 0.9917587862988518)",1.913863695174901,0.9944268534609492,0.0,0.030405451171945,180,31250,1.9245897156879803,0.9944268534609492,0.0,0.9,"(0.0, 0.9)",2610,False
AOr,Atlas3,0015625Kitchen,15625,0.0629994224063956,1.9245897156879803,8.700084134936333,8.700834162533283,8.69727286323905,True,"(0.9221049088760492, 0.9917587862988518)",1.913863695174901,0.9944268534609492,0.0,0.030405451171945,180,31250,1.9245897156879803,0.9944268534609492,0.0,0.9,"(0.0, 0.9)",2707,False
AOt,Atlas3,0015625Kitchen,15625,0.0629994224063956,1.9245897156879803,9.718945991247892,9.719492375850676,9.716350492089989,True,"(0.9485925273959489, 0.9676626456475127)",1.9162551730434616,0.9956694444657056,0.0,0.0086442348138062,180,31250,1.9245897156879803,0.9956694444657056,0.0,0.1,"(0.0, 0.1)",1192,False
AOt,Atlas3,0000027planes,27,0.1641476300299351,1.8166666666666669,48.17141302675009,48.17184570431709,48.16904901713133,True,"(0.7333333333333334, 1.0)",1.7333333333333334,0.9541284403669724,0.0,0.3236081306491266,180,54,1.8166666666666669,0.9541284403669724,0.0,0.9,"(0.0, 0.9)",6868,False
AOt,Atlas3,0000027planes,27,0.1641476300299351,1.8166666666666669,23.437946546822783,23.43840394169092,23.435503777116537,True,"(0.8833333333333333, 0.8833333333333333)",1.7666666666666666,0.9724770642201834,0.0,0.1343709624716425,180,54,1.8166666666666669,0.9724770642201834,0.0,0.1,"(0.0, 0.1)",3428,False
AOt,Atlas3,0012000SmartPhone,12000,0.1404570392771434,1.802489173657445,50.078973576426506,50.08007979020476,50.07571215182543,True,"(0.9118019686358197, 0.8906872050216256)",1.802489173657445,1.0,0.0,0.0,180,24000,1.802489173657445,1.0,0.0,0.5,"(0.0, 0.5)",622,False
TAUinf,SCSNegotiator,0000720Icecream,720,0.0801987955376799,1.9086710833217,0.0154802910983562,0.0159198828041553,0.0148125030100345,True,"(0.9228103249557235, 0.9250930106893124)",1.847903335645036,0.9681622736323384,0.0,0.0629032023688737,180,1440,1.9086710833217,0.9681622736323384,0.0,0.5,"(0.0, 0.5)",41,False
AOt,Atlas3,0001152Animal,1152,0.1101688870771652,1.8460601917024304,16.172337140887976,16.17303181812167,16.169281031936407,True,"(0.9110206955648785, 0.9350394961375517)",1.8460601917024304,1.0,0.0,0.0,180,2304,1.8460601917024304,1.0,0.0,0.1,"(0.0, 0.1)",2794,False
TAUinf,SCSNegotiator,0000011Fifty2013,11,0.7071067811865476,1.0,0.0033105574548244,0.0037227720022201,0.0026095621287822,True,"(0.5, 0.5)",1.0,1.0,0.0,0.7071067811865476,180,22,1.0,1.0,0.0,0.1,"(0.0, 0.1)",6,False
AOt,Atlas3,0003840Lunch,3840,0.3992386867088245,1.4649163275575412,71.95784172788262,71.95824047550559,71.95544109866023,True,"(0.6019475434170636, 0.8038229461689165)",1.4057704895859802,0.9596251083704044,0.0,0.3259044639386886,180,7680,1.4649163275575412,0.9596251083704044,0.0,0.5,"(0.0, 0.5)",11342,False
AOr,Atlas3,0012000SmartPhone,12000,0.1404570392771434,1.802489173657445,360.1555742137134,360.15601989254355,360.13545130193233,False,"(0.0, 0.5)",0.5,0.2773941765128308,0.8361287638239954,0.9919774806797612,180,24000,1.802489173657445,0.2773941765128308,0.0,0.5,"(0.0, 0.5)",5949,False
AOt,Atlas3,0000027planes,27,0.1641476300299351,1.8166666666666669,27.19965871423483,27.200026765465736,27.19748955592513,True,"(0.8499999999999999, 0.9333333333333333)",1.7833333333333332,0.9816513761467888,0.0,0.1900292375165231,180,54,1.8166666666666669,0.9816513761467888,0.0,0.5,"(0.0, 0.5)",6024,False
TAUinf,SCSNegotiator,0000003NiceOrDie,3,0.84,1.16,0.0029924102127552,0.003868218511343,0.001691848039627,False,"(0.0, 0.5)",0.5,0.4310344827586207,0.3602804463192528,0.5249761899362675,180,6,1.16,0.4310344827586207,0.0,0.5,"(0.0, 0.5)",2,False
AOr,Atlas3,0000027planes,27,0.1641476300299351,1.8166666666666669,0.2958804331719875,0.2963175661861896,0.292631696909666,True,"(0.8833333333333333, 0.8833333333333333)",1.7666666666666666,0.9724770642201834,0.0,0.1343709624716425,180,54,1.8166666666666669,0.9724770642201834,0.0,0.1,"(0.0, 0.1)",9,False
AOr,Atlas3,0000027planes,27,0.1641476300299351,1.8166666666666669,0.3273790702223778,0.3278073631227016,0.3247973658144474,True,"(0.8499999999999999, 0.9333333333333333)",1.7833333333333332,0.9816513761467888,0.0,0.1900292375165231,180,54,1.8166666666666669,0.9816513761467888,0.0,0.1,"(0.0, 0.1)",9,False
AOr,Atlas3,0000384HouseKeeping,384,0.2720294101747088,1.63,0.8143153116106987,0.8147028088569641,0.8118339590728283,True,"(0.7200000000000001, 0.8700000000000001)",1.5900000000000003,0.9754601226993866,0.0,0.2842534080710377,180,768,1.63,0.9754601226993866,0.0,0.5,"(0.0, 0.5)",225,False
TAUinf,SCSNegotiator,0015625Kitchen,15625,0.0629994224063956,1.9245897156879803,4.725841637700796,4.726993151009083,4.725040849298239,True,"(0.9549444189017537, 0.9559668098425875)",1.9109112287443413,0.9928927777010648,0.0,0.0213963975497119,180,31250,1.9245897156879803,0.9928927777010648,0.0,0.5,"(0.0, 0.5)",1816,False
TAUinf,SCSNegotiator,0056700Wholesaler,56700,0.3806632313418392,1.5585051546391755,1.4709495566785336,1.4712543971836567,1.4704528786242008,True,"(0.775, 0.7835051546391754)",1.5585051546391755,1.0,0.0,0.0,180,113400,1.5585051546391755,1.0,0.0,0.1,"(0.0, 0.1)",871,False
AOt,Atlas3,0003600cameradomain,3600,0.2603049581563554,1.647973743950622,41.72769857198,41.72875590994954,41.719687446951866,True,"(0.7979502196193264, 0.8093903293622985)",1.6073405489816248,0.975343542263247,0.0,0.0889958396384639,180,7200,1.647973743950622,0.975343542263247,0.0,0.1,"(0.0, 0.1)",579,False
TAU0,SCSNegotiator,0000003NiceOrDie,3,0.84,1.16,0.0019915178418159,0.0022749751806259,0.0014982782304286,True,"(0.16, 1.0)",1.16,1.0,0.0,0.0,180,6,1.16,1.0,0.0,0.5,"(0.0, 0.5)",3,False
TAU0,SCSNegotiator,0012000SmartPhone,12000,0.1404570392771434,1.802489173657445,0.1630918569862842,0.1634582690894603,0.1625448428094387,True,"(0.9118019686358197, 0.8906872050216256)",1.802489173657445,1.0,0.0,0.0,180,24000,1.802489173657445,1.0,0.0,0.1,"(0.0, 0.1)",37,False
TAUinf,SCSNegotiator,0015625Kitchen,15625,0.0629994224063956,1.9245897156879803,5.340398326516151,5.341073051095009,5.339360009878874,True,"(0.9549444189017537, 0.9559668098425875)",1.9109112287443413,0.9928927777010648,0.0,0.0213963975497119,180,31250,1.9245897156879803,0.9928927777010648,0.0,0.1,"(0.0, 0.1)",1816,False
TAU0,SCSNegotiator,0000384HouseKeeping,384,0.2720294101747088,1.63,0.0296202823519706,0.0300808884203434,0.0288644842803478,True,"(0.78, 0.8250000000000001)",1.605,0.9846625766871164,0.0,0.2093442141545831,180,768,1.63,0.9846625766871164,0.0,0.5,"(0.0, 0.5)",65,False
AOr,Atlas3,0056700Wholesaler,56700,0.3806632313418392,1.5585051546391755,107.99033904448152,107.99084910005332,107.98721043020488,True,"(0.655, 0.8247422680412373)",1.479742268041237,0.9494625434099552,0.0,0.126887743780613,180,113400,1.5585051546391755,0.9494625434099552,0.0,0.5,"(0.0, 0.5)",39830,False
TAUinf,SCSNegotiator,0000384AcquisitionA,384,0.1169711731681046,1.837430675423097,0.0184657238423824,0.0189317092299461,0.0178093202412128,True,"(0.9086294416243654, 0.9134808853118712)",1.8221103269362369,0.9916620808111128,0.0,0.0273018563591229,180,768,1.837430675423097,0.9916620808111128,0.0,0.9,"(0.0, 0.9)",50,False
TAU0,SCSNegotiator,0003600cameradomain,3600,0.2603049581563554,1.647973743950622,0.0867968648672103,0.0871054381132125,0.0862761475145816,True,"(0.7979502196193264, 0.8093903293622985)",1.6073405489816248,0.975343542263247,0.0,0.0889958396384639,180,7200,1.647973743950622,0.975343542263247,0.0,0.1,"(0.0, 0.1)",114,False
AOr,Atlas3,0000027planes,27,0.1641476300299351,1.8166666666666669,0.1936481967568397,0.194033958017826,0.189003262668848,True,"(0.8499999999999999, 0.9333333333333333)",1.7833333333333332,0.9816513761467888,0.0,0.1900292375165231,180,54,1.8166666666666669,0.9816513761467888,0.0,0.5,"(0.0, 0.5)",10,False
TAUinf,SCSNegotiator,0000270DogChoosing,270,0.0384713372401903,1.9509233999615767,0.0062258541584014,0.0066790990531444,0.0056225210428237,True,"(0.9872045159416803, 0.9637188840198965)",1.9509233999615767,1.0,0.0,0.0,180,540,1.9509233999615767,1.0,0.0,0.5,"(0.0, 0.5)",16,False
TAU0,SCSNegotiator,0003840Lunch,3840,0.3992386867088245,1.4649163275575412,0.5814756043255329,0.5817652344703674,0.5809826776385307,True,"(0.7194788983833628, 0.6870529479148073)",1.40653184629817,0.9601448354687152,0.0,0.1628535004369038,180,7680,1.4649163275575412,0.9601448354687152,0.0,0.5,"(0.0, 0.5)",692,False
AOt,Atlas3,0000384HouseKeeping,384,0.2720294101747088,1.63,50.52071513235569,50.52108916267753,50.51765490323305,True,"(0.7399999999999999, 0.86)",1.6,0.9815950920245398,0.0,0.2624880949681337,180,768,1.63,0.9815950920245398,0.0,0.5,"(0.0, 0.5)",13022,False
TAUinf,SCSNegotiator,0000384HouseKeeping,384,0.2720294101747088,1.63,0.0149000324308872,0.015458483248949,0.0138267613947391,False,"(0.0, 0.9)",0.9,0.5521472392638036,0.3640054944640258,0.96317184344228,180,768,1.63,0.5521472392638036,0.0,0.9,"(0.0, 0.9)",26,False
AOr,Atlas3,0000009Ultimatum,9,0.5449879471311634,1.229293123196579,0.144700139760971,0.1450482606887817,0.1419877931475639,False,"(0.0, 0.9)",0.9,0.7321280685762684,0.1019803902718556,0.6737489561079921,180,18,1.229293123196579,0.7321280685762684,0.0,0.9,"(0.0, 0.9)",18,False
AOt,Atlas3,0000112Coffee,112,0.4473100412925149,1.4834004808300816,156.65318189561367,156.65388011559844,156.6497228704393,True,"(0.13052815086215858, 0.9154954707645122)",1.0460236216266707,0.705152543190047,0.0,0.870043589950467,180,224,1.4834004808300816,0.705152543190047,0.0,0.9,"(0.0, 0.9)",39157,False
AOt,Atlas3,0000036DefensiveCharms,36,0.321210081884724,1.5497872340425531,46.9714722931385,46.97180292382836,46.96970587223768,True,"(0.78, 0.7659574468085106)",1.5459574468085109,0.9975288303130148,0.0,0.0876027496049246,180,72,1.5497872340425531,0.9975288303130148,0.0,0.1,"(0.0, 0.1)",9363,False
AOr,Atlas3,0000036DefensiveCharms,36,0.321210081884724,1.5497872340425531,0.2565372884273529,0.2570355236530304,0.2533314265310764,True,"(0.38, 0.9361702127659575)",1.3161702127659574,0.8492586490939045,0.0,0.3562545973907766,180,72,1.5497872340425531,0.8492586490939045,0.0,0.9,"(0.0, 0.9)",48,False
TAUinf,SCSNegotiator,0000112Coffee,112,0.4473100412925149,1.4834004808300816,0.0024587288498878,0.002812672406435,0.0018929317593574,False,"(0.0, 0.9)",0.9,0.6067141083144167,0.084540969545546,0.9850970268213182,180,224,1.4834004808300816,0.6067141083144167,0.0,0.9,"(0.0, 0.9)",4,False
AOr,Atlas3,0001152Animal,1152,0.1101688870771652,1.8460601917024304,1.2724614180624485,1.2729543335735798,1.2647530548274517,True,"(0.8254638524859714, 0.9803786438788632)",1.8058424963648347,0.97821430984842,0.0,0.096827742489109,180,2304,1.8460601917024304,0.97821430984842,0.0,0.9,"(0.0, 0.9)",455,False
TAU0,SCSNegotiator,0000009Ultimatum,9,0.5449879471311634,1.229293123196579,0.0036802478134632,0.0042230747640132,0.0021739900112152,True,"(0.6117039826105853, 0.6175891405859933)",1.229293123196579,1.0,0.0,0.0,180,18,1.229293123196579,1.0,0.0,0.1,"(0.0, 0.1)",3,False
AOt,Atlas3,0000011Fifty2013,11,0.7071067811865476,1.0,100.13369918614626,100.13445160537958,100.12375608459116,True,"(0.5, 0.5)",1.0,1.0,0.0,0.7071067811865476,180,22,1.0,1.0,0.0,0.1,"(0.0, 0.1)",23835,False
TAUinf,SCSNegotiator,0000036DefensiveCharms,36,0.321210081884724,1.5497872340425531,0.0045197047293186,0.0051222220063209,0.0035332851111888,True,"(0.78, 0.7659574468085106)",1.5459574468085109,0.9975288303130148,0.0,0.0876027496049246,180,72,1.5497872340425531,0.9975288303130148,0.0,0.5,"(0.0, 0.5)",8,False
AOr,Atlas3,0000027planes,27,0.1641476300299351,1.8166666666666669,0.2550845518708229,0.2553566358983516,0.2526264935731888,True,"(0.8499999999999999, 0.9333333333333333)",1.7833333333333332,0.9816513761467888,0.0,0.1900292375165231,180,54,1.8166666666666669,0.9816513761467888,0.0,0.5,"(0.0, 0.5)",9,False
AOr,Atlas3,0001152Animal,1152,0.1101688870771652,1.8460601917024304,0.7225204296410084,0.7229535393416882,0.7197735123336315,True,"(0.9110206955648785, 0.9350394961375517)",1.8460601917024304,1.0,0.0,0.0,180,2304,1.8460601917024304,1.0,0.0,0.1,"(0.0, 0.1)",215,False
TAU0,SCSNegotiator,0056700Wholesaler,56700,0.3806632313418392,1.5585051546391755,44.10332944244146,44.1037495918572,44.102695509791374,True,"(0.615, 0.9072164948453609)",1.522216494845361,0.976715726806681,0.0,0.2022485987482004,180,113400,1.5585051546391755,0.976715726806681,0.0,0.9,"(0.0, 0.9)",6048,False
TAU0,SCSNegotiator,0000384AcquisitionA,384,0.1169711731681046,1.837430675423097,0.0322122946381568,0.0327348373830318,0.0313432030379772,True,"(0.9086294416243654, 0.9134808853118712)",1.8221103269362369,0.9916620808111128,0.0,0.0273018563591229,180,768,1.837430675423097,0.9916620808111128,0.0,0.5,"(0.0, 0.5)",49,False
AOt,Atlas3,0000003NiceOrDie,3,0.84,1.16,140.25498830527067,140.25535633787513,140.2526099830866,True,"(0.299, 0.299)",0.598,0.5155172413793103,0.0,0.7146481651834,180,6,1.16,0.5155172413793103,0.0,0.1,"(0.0, 0.1)",34069,False
TAUinf,SCSNegotiator,0000036DefensiveCharms,36,0.321210081884724,1.5497872340425531,0.0027207545936107,0.0033022873103618,0.0018874928355216,False,"(0.0, 0.9)",0.9,0.5807248764415157,0.3352610922848043,0.7234153941570467,180,72,1.5497872340425531,0.5807248764415157,0.0,0.9,"(0.0, 0.9)",3,False
AOt,Atlas3,0000270DogChoosing,270,0.0384713372401903,1.9509233999615767,7.341744601726532,7.342228636145592,7.338815581053495,True,"(0.9872045159416803, 0.9637188840198965)",1.9509233999615767,1.0,0.0,0.0,180,540,1.9509233999615767,1.0,0.0,0.1,"(0.0, 0.1)",1747,False
TAU0,SCSNegotiator,0003600cameradomain,3600,0.2603049581563554,1.647973743950622,0.0818391032516956,0.0821199081838131,0.0813588574528694,True,"(0.7979502196193264, 0.8093903293622985)",1.6073405489816248,0.975343542263247,0.0,0.0889958396384639,180,7200,1.647973743950622,0.975343542263247,0.0,0.1,"(0.0, 0.1)",114,False
TAU0,SCSNegotiator,0000112Coffee,112,0.4473100412925149,1.4834004808300816,0.0138798430562019,0.0141866318881511,0.0132895372807979,True,"(0.6428012879239432, 0.6709998115336706)",1.313801099457614,0.885668513955474,0.0,0.3028589696530546,180,224,1.4834004808300816,0.885668513955474,0.0,0.5,"(0.0, 0.5)",33,False
TAUinf,SCSNegotiator,0000027planes,27,0.1641476300299351,1.8166666666666669,0.0017345137894153,0.0021718107163906,0.0011252015829086,False,"(0.0, 0.9)",0.9,0.4954128440366973,0.740120110372484,1.0034662148993578,180,54,1.8166666666666669,0.4954128440366973,0.0,0.9,"(0.0, 0.9)",3,False
AOr,Atlas3,0000011Fifty2013,11,0.7071067811865476,1.0,0.1705769225955009,0.1709264367818832,0.167733546346426,False,"(0.0, 0.9)",0.9,0.9,0.0999999999999999,0.0999999999999999,180,22,1.0,0.9,0.0,0.9,"(0.0, 0.9)",22,False
AOr,Atlas3,0000011Fifty2013,11,0.7071067811865476,1.0,0.1220833621919155,0.1226043775677681,0.1181045956909656,True,"(0.5, 0.5)",1.0,1.0,0.0,0.7071067811865476,180,22,1.0,1.0,0.0,0.1,"(0.0, 0.1)",13,False
AOr,Atlas3,0000036DefensiveCharms,36,0.321210081884724,1.5497872340425531,0.2514280900359154,0.2517824657261371,0.2491613626480102,True,"(0.7200000000000001, 0.8297872340425532)",1.5497872340425531,1.0,0.0,0.0,180,72,1.5497872340425531,1.0,0.0,0.5,"(0.0, 0.5)",25,False
AOr,Atlas3,0001152Animal,1152,0.1101688870771652,1.8460601917024304,1.381374575197697,1.381732702255249,1.3789199851453304,True,"(0.8254638524859714, 0.9803786438788632)",1.8058424963648347,0.97821430984842,0.0,0.096827742489109,180,2304,1.8460601917024304,0.97821430984842,0.0,0.9,"(0.0, 0.9)",456,False
TAUinf,SCSNegotiator,0012000SmartPhone,12000,0.1404570392771434,1.802489173657445,0.1534021906554699,0.1539224088191986,0.1525171473622322,True,"(0.9118019686358197, 0.8906872050216256)",1.802489173657445,1.0,0.0,0.0,180,24000,1.802489173657445,1.0,0.0,0.5,"(0.0, 0.5)",37,False
AOr,Atlas3,0000036DefensiveCharms,36,0.321210081884724,1.5497872340425531,0.356767151504755,0.3572353459894657,0.3532426953315735,True,"(0.7200000000000001, 0.8297872340425532)",1.5497872340425531,1.0,0.0,0.0,180,72,1.5497872340425531,1.0,0.0,0.5,"(0.0, 0.5)",25,False
AOr,Atlas3,0003840Lunch,3840,0.3992386867088245,1.4649163275575412,5.690248377621174,5.690548736602068,5.688145272433758,True,"(0.6981774563371281, 0.7386674893897418)",1.43684494572687,0.9808375527648908,0.0,0.2100332102579506,180,7680,1.4649163275575412,0.9808375527648908,0.0,0.1,"(0.0, 0.1)",2320,False
TAU0,SCSNegotiator,0000027Laptop,27,0.1780027878321504,1.7533005459252924,0.0021864064037799,0.0024772658944129,0.0016514845192432,True,"(0.851603495169503, 0.9016970507557895)",1.7533005459252924,1.0,0.0,0.0,180,54,1.7533005459252924,1.0,0.0,0.5,"(0.0, 0.5)",5,False
AOt,Atlas3,0000384HouseKeeping,384,0.2720294101747088,1.63,90.28206183761358,90.28233567625284,90.27856580913068,True,"(0.62, 0.9500000000000001)",1.57,0.9631901840490796,0.0,0.4123105625617659,180,768,1.63,0.9631901840490796,0.0,0.9,"(0.0, 0.9)",18597,False
AOr,Atlas3,0000270DogChoosing,270,0.0384713372401903,1.9509233999615767,0.4384458586573601,0.4387740418314934,0.4353059530258178,True,"(0.8917826918499836, 0.9915084228401112)",1.8832911146900948,0.9653331928496968,0.0,0.0993860301089994,180,540,1.9509233999615767,0.9653331928496968,0.0,0.9,"(0.0, 0.9)",59,False
TAU0,SCSNegotiator,0000009Ultimatum,9,0.5449879471311634,1.229293123196579,0.0026826635003089,0.0029801130294799,0.0021930187940597,True,"(0.02, 1.0)",1.02,0.8297451443864376,0.0,0.7045222980395915,180,18,1.229293123196579,0.8297451443864376,0.0,0.9,"(0.0, 0.9)",9,False
TAUinf,SCSNegotiator,0001152Animal,1152,0.1101688870771652,1.8460601917024304,0.0176508873701095,0.0179180577397346,0.0171800851821899,True,"(0.9110206955648785, 0.9350394961375517)",1.8460601917024304,1.0,0.0,0.0,180,2304,1.8460601917024304,1.0,0.0,0.9,"(0.0, 0.9)",28,False
AOr,Atlas3,0015625Kitchen,15625,0.0629994224063956,1.9245897156879803,4.554126985371113,4.555009238421917,4.5498318038880825,True,"(0.9528416981815572, 0.9576370345357547)",1.910478732717312,0.9926680565443922,0.0,0.019211909701719,180,31250,1.9245897156879803,0.9926680565443922,0.0,0.1,"(0.0, 0.1)",1603,False
AOt,Atlas3,0000003NiceOrDie,3,0.84,1.16,151.2988894507289,151.2993591427803,151.29063748195767,True,"(0.16, 1.0)",1.16,1.0,0.0,0.0,180,6,1.16,1.0,0.0,0.9,"(0.0, 0.9)",36891,False
AOt,Atlas3,0000027planes,27,0.1641476300299351,1.8166666666666669,23.44848335161805,23.45004977285862,23.44145419821143,True,"(0.8833333333333333, 0.8833333333333333)",1.7666666666666666,0.9724770642201834,0.0,0.1343709624716425,180,54,1.8166666666666669,0.9724770642201834,0.0,0.1,"(0.0, 0.1)",5703,False
TAU0,SCSNegotiator,0000720Icecream,720,0.0801987955376799,1.9086710833217,0.0262800827622413,0.0268179289996624,0.0254658684134483,True,"(0.9228103249557235, 0.9250930106893124)",1.847903335645036,0.9681622736323384,0.0,0.0629032023688737,180,1440,1.9086710833217,0.9681622736323384,0.0,0.1,"(0.0, 0.1)",42,False
TAUinf,SCSNegotiator,0000720Icecream,720,0.0801987955376799,1.9086710833217,0.0238526724278926,0.0246221050620079,0.0225421972572803,True,"(0.9228103249557235, 0.9250930106893124)",1.847903335645036,0.9681622736323384,0.0,0.0629032023688737,180,1440,1.9086710833217,0.9681622736323384,0.0,0.1,"(0.0, 0.1)",44,False
TAUinf,SCSNegotiator,0000384HouseKeeping,384,0.2720294101747088,1.63,0.024314634501934,0.0248293541371822,0.0236586444079875,True,"(0.78, 0.8250000000000001)",1.605,0.9846625766871164,0.0,0.2093442141545831,180,768,1.63,0.9846625766871164,0.0,0.5,"(0.0, 0.5)",65,False
AOt,Atlas3,0012000SmartPhone,12000,0.1404570392771434,1.802489173657445,50.067697070539,50.06810550391674,50.05471823364496,True,"(0.9118019686358197, 0.8906872050216256)",1.802489173657445,1.0,0.0,0.0,180,24000,1.802489173657445,1.0,0.0,0.5,"(0.0, 0.5)",845,False
TAU0,SCSNegotiator,0000027planes,27,0.1641476300299351,1.8166666666666669,0.0030246712267398,0.0038092546164989,0.0020046383142471,True,"(0.8833333333333333, 0.8833333333333333)",1.7666666666666666,0.9724770642201834,0.0,0.1343709624716425,180,54,1.8166666666666669,0.9724770642201834,0.0,0.1,"(0.0, 0.1)",3,False
TAUinf,SCSNegotiator,0000027Laptop,27,0.1780027878321504,1.7533005459252924,0.0030825845897197,0.0034710578620433,0.0024023205041885,True,"(0.851603495169503, 0.9016970507557895)",1.7533005459252924,1.0,0.0,0.0,180,54,1.7533005459252924,1.0,0.0,0.1,"(0.0, 0.1)",5,False
TAU0,SCSNegotiator,0000003NiceOrDie,3,0.84,1.16,0.0023190565407276,0.0028300322592258,0.0015673227608203,True,"(0.16, 1.0)",1.16,1.0,0.0,0.0,180,6,1.16,1.0,0.0,0.9,"(0.0, 0.9)",3,False
TAUinf,SCSNegotiator,0000384AcquisitionA,384,0.1169711731681046,1.837430675423097,0.0273617208003997,0.0277988128364086,0.0266471579670906,True,"(0.9035532994923858, 0.9195171026156942)",1.82307040210808,0.9921845904136164,0.0,0.0344487990043344,180,768,1.837430675423097,0.9921845904136164,0.0,0.1,"(0.0, 0.1)",49,False
AOr,Atlas3,0000384AcquisitionA,384,0.1169711731681046,1.837430675423097,0.4360888414084911,0.4368290305137634,0.4318570606410503,True,"(0.9086294416243654, 0.9134808853118712)",1.8221103269362369,0.9916620808111128,0.0,0.0273018563591229,180,768,1.837430675423097,0.9916620808111128,0.0,0.1,"(0.0, 0.1)",79,False
TAUinf,SCSNegotiator,0000720Icecream,720,0.0801987955376799,1.9086710833217,0.0304888449609279,0.0324394106864929,0.0288479588925838,True,"(0.9228103249557235, 0.9250930106893124)",1.847903335645036,0.9681622736323384,0.0,0.0629032023688737,180,1440,1.9086710833217,0.9681622736323384,0.0,0.5,"(0.0, 0.5)",45,False
TAUinf,SCSNegotiator,0000384HouseKeeping,384,0.2720294101747088,1.63,0.0366722345352172,0.0371280051767826,0.0358949489891529,True,"(0.78, 0.8250000000000001)",1.605,0.9846625766871164,0.0,0.2093442141545831,180,768,1.63,0.9846625766871164,0.0,0.1,"(0.0, 0.1)",64,False
TAU0,SCSNegotiator,0015625Kitchen,15625,0.0629994224063956,1.9245897156879803,5.3009660840034485,5.301381137222052,5.300340715795755,True,"(0.9549444189017537, 0.9559668098425875)",1.9109112287443413,0.9928927777010648,0.0,0.0213963975497119,180,31250,1.9245897156879803,0.9928927777010648,0.0,0.1,"(0.0, 0.1)",1816,False
TAUinf,SCSNegotiator,0000027Laptop,27,0.1780027878321504,1.7533005459252924,0.0035112760961055,0.0050959028303623,0.0022839494049549,True,"(0.851603495169503, 0.9016970507557895)",1.7533005459252924,1.0,0.0,0.0,180,54,1.7533005459252924,1.0,0.0,0.1,"(0.0, 0.1)",5,False
TAU0,SCSNegotiator,0012000SmartPhone,12000,0.1404570392771434,1.802489173657445,0.0974647141993045,0.097811222076416,0.0969391539692878,True,"(0.9118019686358197, 0.8906872050216256)",1.802489173657445,1.0,0.0,0.0,180,24000,1.802489173657445,1.0,0.0,0.5,"(0.0, 0.5)",37,False
AOt,Atlas3,0000003NiceOrDie,3,0.84,1.16,151.4352441392839,151.4356324672699,151.43336620554328,True,"(0.16, 1.0)",1.16,1.0,0.0,0.0,180,6,1.16,1.0,0.0,0.5,"(0.0, 0.5)",37869,False
AOr,Atlas3,0000384AcquisitionA,384,0.1169711731681046,1.837430675423097,0.4696114920079708,0.4699470847845077,0.4636170528829098,True,"(0.8274111675126903, 0.9839034205231388)",1.8113145880358288,0.9857866270893436,0.0,0.1335696085406514,180,768,1.837430675423097,0.9857866270893436,0.0,0.9,"(0.0, 0.9)",134,False
AOt,Atlas3,0000009Ultimatum,9,0.5449879471311634,1.229293123196579,76.6563054472208,76.6568031348288,76.65344433113933,True,"(0.6117039826105853, 0.6175891405859933)",1.229293123196579,1.0,0.0,0.0,180,18,1.229293123196579,1.0,0.0,0.1,"(0.0, 0.1)",22019,False
TAU0,SCSNegotiator,0056700Wholesaler,56700,0.3806632313418392,1.5585051546391755,45.329794511199,45.3302930817008,45.32913801074028,True,"(0.615, 0.9072164948453609)",1.522216494845361,0.976715726806681,0.0,0.2022485987482004,180,113400,1.5585051546391755,0.976715726806681,0.0,0.9,"(0.0, 0.9)",6146,False
AOt,Atlas3,0000003NiceOrDie,3,0.84,1.16,151.43607853353024,151.43677292391658,151.41560126841068,True,"(0.16, 1.0)",1.16,1.0,0.0,0.0,180,6,1.16,1.0,0.0,0.9,"(0.0, 0.9)",38731,False
AOt,Atlas3,0056700Wholesaler,56700,0.3806632313418392,1.5585051546391755,92.99032606557012,92.99085911735892,92.98342607542872,True,"(0.49500000000000005, 0.9484536082474229)",1.443453608247423,0.9261782702166363,0.0,0.3249738333277806,180,113400,1.5585051546391755,0.9261782702166363,0.0,0.9,"(0.0, 0.9)",21300,False
TAU0,SCSNegotiator,0000027Laptop,27,0.1780027878321504,1.7533005459252924,0.003203846514225,0.003742478787899,0.0023824535310268,True,"(0.851603495169503, 0.9016970507557895)",1.7533005459252924,1.0,0.0,0.0,180,54,1.7533005459252924,1.0,0.0,0.1,"(0.0, 0.1)",5,False
AOt,Atlas3,0000384AcquisitionA,384,0.1169711731681046,1.837430675423097,31.19452442228794,31.19526630267501,31.181888066232204,True,"(0.8274111675126903, 0.9839034205231388)",1.8113145880358288,0.9857866270893436,0.0,0.1335696085406514,180,768,1.837430675423097,0.9857866270893436,0.0,0.9,"(0.0, 0.9)",6876,False
AOr,Atlas3,0000270DogChoosing,270,0.0384713372401903,1.9509233999615767,0.3718061335384846,0.3729757405817508,0.3664888851344585,True,"(0.9872045159416803, 0.9637188840198965)",1.9509233999615767,1.0,0.0,0.0,180,540,1.9509233999615767,1.0,0.0,0.5,"(0.0, 0.5)",41,False
